latitude,longitude,,,
42.3670429,-71.1211286,,,
42.3496431,-71.063515,,,
42.24166,-71.14034,,,
42.355186,-71.062967,,,
N/A,N/A,,,
42.33822,-71.08437,,,
42.33607,-71.07498,,,
42.3389486,-71.0739218,,,
42.34185,-71.09126,,,
42.3359268,-71.1067475,,,
42.34211,-71.09116,,,
42.33985,-71.09088,,,
42.34304,-71.09041,,,
42.34285,-71.09047,,,
42.341553,-71.091039,,,
42.34794,-71.10596,,,
42.34794,-71.10596,,,
42.34794,-71.10596,,,
42.34794,-71.10596,,,
42.3479357,-71.1062054,,,
42.35019,-71.09541,,,
42.35034,-71.10271,,,
42.3534335,-71.1207163,,,
42.3497088,-71.094509,,,
42.35027,-71.09649,,,
42.35027,-71.09658,,,
42.350281,-71.096662,,,
42.34985,-71.09697,,,
42.35033,-71.097,,,
42.34985,-71.09706,,,
42.3500475,-71.0998102,,,
42.35056,-71.10047,,,
42.35058,-71.10066,,,
42.35015,-71.10082,,,
42.35057,-71.10075,,,
42.350155,-71.100891,,,
42.350579,-71.100838,,,
42.35016,-71.10097,,,
42.350586,-71.10092,,,
42.35017,-71.10103,,,
42.3369338,-71.092711,,,
42.352381,-71.115971,,,
42.3367615,-71.0867927,,,
42.3494665,-71.0984599,,,
42.3365622,-71.0918089,,,
42.35048,-71.0995,,,
42.3385818,-71.0923844,,,
42.34199,-71.09027,,,
42.34066,-71.08873,,,
42.3395858,-71.0914877,,,
42.34977,-71.10152,,,
42.3374621,-71.097772,,,
42.33704,-71.09646,,,
42.3375665,-71.0913276,,,
42.3531512,-71.1177666,,,
42.3365564,-71.0763155,,,
42.34957,-71.10598,,,
42.3638341,-71.0616064,,,
42.3528968,-71.1205124,,,
42.3529167,-71.1205208,,,
42.350606,-71.101163,,,
42.35063,-71.10141,,,
42.35023,-71.10156,,,
42.35064,-71.10149,,,
42.35064,-71.10157,,,
42.35065,-71.10165,,,
42.35025,-71.10181,,,
42.35026,-71.10189,,,
42.35027,-71.10197,,,
42.35028,-71.10205,,,
42.35029,-71.10214,,,
42.3503,-71.1023,,,
42.35031,-71.10238,,,
42.35072,-71.10243,,,
42.35032,-71.10255,,,
42.35072,-71.10251,,,
42.350331,-71.102632,,,
42.35073,-71.10259,,,
42.350856,-71.090283,,,
42.35036,-71.090536,,,
42.350341,-71.090611,,,
42.350322,-71.090687,,,
42.35019,-71.09107,,,
42.34711,-71.10611,,,
42.3471,-71.10623,,,
42.34706,-71.1064,,,
42.34702,-71.10655,,,
42.34938,-71.09392,,,
42.349379,-71.094013,,,
42.34936,-71.10402,,,
42.3469502,-71.1066876,,,
42.34731,-71.10694,,,
42.34954,-71.1054,,,
42.3496,-71.10623,,,
42.34962,-71.10644,,,
42.35226,-71.1214,,,
42.3477537,-71.103322,,,
42.3481211,-71.1051737,,,
42.3481847,-71.1053313,,,
42.3482188,-71.1055062,,,
42.34715,-71.10566,,,
42.34725,-71.10574,,,
42.34784,-71.10541,,,
42.35047,-71.09941,,,
42.3497843,-71.101644,,,
42.35042,-71.09864,,,
42.35029,-71.10222,,,
42.3479,-71.10483,,,
42.34752,-71.10621,,,
42.3475,-71.10629,,,
42.34803,-71.10557,,,
42.35025,-71.10172,,,
42.3374944,-71.0930496,,,
42.33769,-71.09228,,,
42.3276544,-71.0769553,,,
42.31295,-71.05357,,,
42.33236,-71.10938,,,
42.33573,-71.04495,,,
42.34147,-71.10661,,,
42.35161,-71.07755,,,
42.31664,-71.07163,,,
42.29716,-71.07474,,,
42.33833,-71.09338,,,
42.34181,-71.08813,,,
42.30868,-71.06376,,,
42.35018,-71.10112,,,
42.3506,-71.10108,,,
42.350192,-71.101201,,,
42.3507,-71.10218,,,
42.3507,-71.10226,,,
42.35032,-71.10246,,,
42.34986,-71.09714,,,
42.34994,-71.09834,,,
42.34994,-71.09842,,,
42.35041,-71.09854,,,
42.35049,-71.09967,,,
42.35024,-71.101641,,,
42.35061,-71.10124,,,
42.35022,-71.10139,,,
42.35062,-71.10133,,,
42.35074,-71.10267,,,
42.35035,-71.1028,,,
42.35075,-71.10275,,,
42.35036,-71.10288,,,
42.35075,-71.10284,,,
42.35037,-71.10296,,,
42.35038,-71.10304,,,
42.35039,-71.10312,,,
42.34797,-71.10443,,,
42.3479876,-71.104595,,,
42.34783,-71.10384,,,
42.34795,-71.10467,,,
42.34793,-71.10475,,,
42.34771,-71.10402,,,
42.34786,-71.10499,,,
42.34781,-71.10515,,,
42.34779,-71.10522,,,
42.34746,-71.1048,,,
42.34747,-71.10637,,,
42.34718,-71.10594,,,
42.34745,-71.10644,,,
42.34714,-71.10604,,,
42.34743,-71.10652,,,
42.34741,-71.10661,,,
42.34739,-71.10668,,,
42.34737,-71.10676,,,
42.34735,-71.10683,,,
42.34696,-71.10663,,,
42.34912,-71.08342,,,
N/A,N/A,,,
42.3416843,-71.1057422,,,
42.33113,-71.04634,,,
42.34129,-71.10512,,,
42.27578,-71.16685,,,
42.3656457,-71.0616551,,,
42.34544,-71.08041,,,
42.3861669,-71.0095306,,,
42.3412138,-71.1063704,,,
42.3483958,-71.0698118,,,
42.33978,-71.07993,,,
42.3425719,-71.1057551,,,
42.3482,-71.0935,,,
42.33074,-71.11183,,,
42.3308,-71.11185,,,
42.2853778,-71.1557775,,,
42.33086,-71.11188,,,
42.3491078,-71.0834184,,,
42.348492,-71.096725,,,
42.35363,-71.078219,,,
42.32735,-71.07923,,,
N/A,N/A,,,
42.35022,-71.13003,,,
42.34411,-71.08932,,,
42.338474,-71.092998,,,
42.35956,-71.06316,,,
42.34275,-71.07437,,,
42.28329,-71.06335,,,
42.32441,-71.07415,,,
42.3407095,-71.0897306,,,
42.33811,-71.091362,,,
42.32451,-71.07422,,,
42.309875,-71.105942,,,
42.3347822,-71.0786362,,,
42.32435,-71.07409,,,
42.34408,-71.08913,,,
42.34104,-71.08794,,,
42.33679,-71.08579,,,
42.2992392,-71.0605943,,,
42.35365,-71.07814,,,
42.34839,-71.06996,,,
42.3484323,-71.0701977,,,
42.32089,-71.07877,,,
42.35224,-71.08009,,,
42.33794,-71.08478,,,
42.32457,-71.07427,,,
42.3417,-71.09096,,,
42.34185,-71.09087,,,
42.3424961,-71.0905513,,,
42.34122,-71.09035,,,
42.3385767,-71.0923409,,,
42.31493,-71.09147,,,
42.29687,-71.05684,,,
42.33655,-71.0859235,,,
42.3365134,-71.0859986,,,
42.3526,-71.1306,,,
42.34406,-71.08904,,,
42.33666,-71.08563,,,
42.336513,-71.1014257,,,
42.35057,-71.10057,,,
42.3473122,-71.0944895,,,
42.336581,-71.037278,,,
N/A,N/A,,,
42.34998,-71.06642,,,
42.25062,-71.12573,,,
N/A,N/A,,,
42.33525,-71.07508,,,
42.338726,-71.080082,,,
42.3473122,-71.0944895,,,
42.25421,-71.1291,,,
42.3471499,-71.1632298,,,
42.3430041,-71.1052192,,,
42.3425908,-71.1052484,,,
42.34263,-71.07275,,,
42.3427839,-71.105537,,,
42.3521255,-71.065328,,,
42.3597354,-71.0642343,,,
42.338328,-71.049724,,,
42.28334,-71.07321,,,
42.31174,-71.10938,,,
42.353458,-71.062852,,,
42.338415,-71.049876,,,
42.34333,-71.08301,,,
42.34456,-71.08023,,,
42.342533,-71.086999,,,
42.352266,-71.066497,,,
42.34236,-71.06992,,,
42.346,-71.10434,,,
42.35111,-71.08701,,,
42.3096815,-71.1055997,,,
42.35059,-71.101,,,
42.2997,-71.0444,,,
42.34936,-71.09421,,,
42.35196,-71.08635,,,
42.3383901,-71.1669789,,,
42.348535,-71.069571,,,
42.34978,-71.09589,,,
42.35032,-71.09738,,,
42.34837,-71.07131,,,
42.35034,-71.09749,,,
N/A,N/A,,,
42.35168,-71.08742,,,
42.3483896,-71.069882,,,
42.34839,-71.06973,,,
42.34852,-71.09406,,,
42.3381285,-71.1652963,,,
42.350692,-71.090966,,,
42.3377645,-71.1664653,,,
42.34034,-71.16119,,,
42.3386569,-71.1682249,,,
42.35089,-71.08351,,,
N/A,N/A,,,
42.34852,-71.09396,,,
42.352854,-71.132515,,,
42.3387556,-71.1661374,,,
42.34971,-71.08457,,,
42.34269,-71.07953,,,
42.355081,-71.062162,,,
42.350386,-71.090458,,,
42.35079,-71.09052,,,
42.35123,-71.08229,,,
42.35249,-71.07758,,,
42.35261,-71.07896,,,
42.35246,-71.07767,,,
42.35042,-71.09873,,,
42.34997,-71.0987,,,
42.34255,-71.07971,,,
42.35187,-71.07995,,,
42.34255,-71.07971,,,
42.350662,-71.091056,,,
42.3457,-71.09012,,,
42.35155,-71.08785,,,
42.3494,-71.09383,,,
42.34545,-71.09019,,,
42.376517,-71.059541,,,
42.3401,-71.07725,,,
42.350642,-71.091146,,,
42.3502,-71.08614,,,
42.3727,-71.03931,,,
42.28738,-71.1492,,,
42.35043,-71.08199,,,
42.3547984,-71.0631013,,,
42.35878,-71.06183,,,
N/A,N/A,,,
42.3572546,-71.0595806,,,
42.38445,-71.07853,,,
42.354316,-71.0621501,,,
42.3541729,-71.0621651,,,
42.3572325,-71.0609793,,,
42.35468,-71.13543,,,
42.34477,-71.0904,,,
42.34525,-71.09028,,,
42.34551,-71.09017,,,
42.34589,-71.09007,,,
42.3458,-71.09009,,,
42.33555,-71.08033,,,
42.349476,-71.095528,,,
42.3338421,-71.1033411,,,
42.287388,-71.127396,,,
N/A,N/A,,,
42.35305,-71.13417,,,
42.35955,-71.06335,,,
42.336005,-71.040421,,,
42.3312513,-71.0412811,,,
42.32662,-71.0583,,,
42.3423446,-71.1047795,,,
42.3499506,-71.0675006,,,
42.35093,-71.08821,,,
42.34464,-71.06991,,,
42.34334,-71.08188,,,
42.34082,-71.1056,,,
42.34164,-71.10476,,,
42.35908,-71.05823,,,
42.3421013,-71.1052725,,,
42.3420246,-71.1043455,,,
42.342416,-71.1040565,,,
42.3447735,-71.0982788,,,
42.35284,-71.13383,,,
42.27152,-71.09401,,,
42.36044,-71.06524,,,
42.3599107,-71.0631429,,,
42.2879,-71.08747,,,
42.35422,-71.1311,,,
42.35425,-71.1309,,,
42.2856869,-71.1291797,,,
42.31258,-71.11251,,,
42.34951,-71.08364,,,
42.35023,-71.08761,,,
42.3862674,-71.0073792,,,
42.34586,-71.08776,,,
42.35295,-71.08071,,,
42.35838,-71.06178,,,
42.35772,-71.05907,,,
42.336994,-71.096684,,,
42.33803,-71.09682,,,
42.33806,-71.0969,,,
42.33781,-71.0968,,,
42.33774,-71.09685,,,
42.338129,-71.0971892,,,
42.337586,-71.0978269,,,
42.3376,-71.09693,,,
42.3374621,-71.097772,,,
42.3371887,-71.0975961,,,
42.3360777,-71.0978967,,,
42.3363093,-71.0984581,,,
42.33796,-71.09662,,,
42.33798,-71.09668,,,
42.33059,-71.07434,,,
42.34546,-71.10579,,,
42.34621,-71.10534,,,
42.34561,-71.10588,,,
42.34658,-71.10428,,,
42.2928225,-71.0957837,,,
42.34936,-71.08253,,,
42.298609,-71.060426,,,
42.3899,-70.99673,,,
42.351531,-71.124614,,,
42.29388,-71.04627,,,
42.3650161,-71.0611796,,,
42.3502671,-71.0478799,,,
42.37529,-71.0383,,,
42.3574655,-71.0626314,,,
42.35192,-71.07497,,,
42.3537449,-71.0530119,,,
42.360171,-71.063486,,,
42.36267,-71.13595,,,
42.3445,-71.07646,,,
42.3417,-71.08078,,,
42.34447,-71.07636,,,
42.2993016,-71.0602499,,,
42.3212215,-71.0776826,,,
42.35013,-71.08137,,,
42.3347312,-71.0756706,,,
42.34148,-71.07816,,,
42.3486118,-71.0744381,,,
42.2861227,-71.1367311,,,
42.33487,-71.07545,,,
42.28576,-71.15535,,,
42.3513773,-71.0654816,,,
42.3596503,-71.0559497,,,
42.3629165,-71.0641647,,,
N/A,N/A,,,
42.29388,-71.04627,,,
42.347065,-71.085643,,,
42.290854,-71.088924,,,
42.335339,-71.04242,,,
42.25682,-71.12411,,,
42.37587,-71.03869,,,
42.2899024,-71.0892614,,,
42.35161,-71.07284,,,
42.3613666,-71.0665631,,,
42.29113,-71.06262,,,
42.340653,-71.08728,,,
42.34754,-71.10613,,,
42.34742,-71.10493,,,
42.29962,-71.07332,,,
42.30509,-71.06819,,,
42.28072,-71.08314,,,
42.32991,-71.11154,,,
42.32994,-71.0567788,,,
42.35582,-71.0604,,,
42.2954369,-71.0488519,,,
42.28536,-71.09219,,,
42.272239,-71.068856,,,
42.3539557,-71.0580201,,,
42.3014781,-71.0600567,,,
42.349217,-71.081684,,,
42.28576,-71.15535,,,
42.310802,-71.1144585,,,
42.3363534,-71.1499316,,,
42.3052205,-71.0800088,,,
42.3494887,-71.1637046,,,
42.3605358,-71.054858,,,
42.3601998,-71.0547982,,,
42.3435056,-71.0647986,,,
42.33841,-71.10685,,,
42.3687399,-71.0390086,,,
42.32325,-71.073678,,,
42.2838117,-71.0713406,,,
42.3519544,-71.1261776,,,
42.34557,-71.04255,,,
42.36328,-71.05188,,,
N/A,N/A,,,
42.34304,-71.06941,,,
42.33549,-71.07021,,,
42.2557803,-71.1220999,,,
42.34207,-71.08349,,,
42.33331,-71.10601,,,
42.34148,-71.08347,,,
42.379767,-71.027,,,
42.345668,-71.05112,,,
42.3467788,-71.0685613,,,
42.32276,-71.10306,,,
42.299338,-71.073165,,,
42.3477702,-71.0796551,,,
42.37529,-71.0383,,,
42.2810503,-71.0846434,,,
42.319437,-71.082521,,,
42.2828235,-71.0914717,,,
42.29201,-71.12244,,,
42.36301,-71.12851,,,
42.3492,-71.16295,,,
42.3217399,-71.0725111,,,
42.3321787,-71.0996029,,,
42.3575896,-71.0539397,,,
42.3485326,-71.0679205,,,
42.3462855,-71.0869904,,,
42.3510663,-71.063079,,,
42.3283798,-71.0797405,,,
42.3505535,-71.0606538,,,
42.3354362,-71.0352273,,,
42.3293649,-71.0844352,,,
42.3457472,-71.0867291,,,
42.3774975,-71.0389477,,,
42.3517128,-71.0625338,,,
N/A,N/A,,,
N/A,N/A,,,
42.3533785,-71.0619794,,,
42.3373628,-71.1060363,,,
42.3403556,-71.090383,,,
42.3565509,-71.0698081,,,
42.3454178,-71.1007318,,,
42.2834458,-71.0913987,,,
42.3513634,-71.0690998,,,
42.35845,-71.06084,,,
42.2921221,-71.0719566,,,
42.3348255,-71.1023841,,,
42.359282,-71.0548728,,,
42.3515999,-71.0609962,,,
42.2759771,-71.1391615,,,
42.3522946,-71.1404391,,,
42.312764,-71.113633,,,
42.3517608,-71.1167919,,,
42.3507438,-71.1090381,,,
42.3540533,-71.1203353,,,
42.34936,-71.10402,,,
42.27935,-71.09275,,,
42.33922,-71.0509585,,,
42.2659072,-71.1679099,,,
42.35303,-71.13498,,,
42.3092656,-71.0577526,,,
42.309756,-71.083018,,,
42.3515801,-71.1314201,,,
42.3552412,-71.062555,,,
42.375806,-71.0389298,,,
42.284738,-71.0920888,,,
42.2999335,-71.0604414,,,
42.356803,-71.070099,,,
42.2836947,-71.0919588,,,
N/A,N/A,,,
42.2872112,-71.1065885,,,
42.3074849,-71.0764115,,,
42.354045,-71.0589153,,,
42.283334,-71.112034,,,
N/A,N/A,,,
42.346437,-71.0875997,,,
42.3426104,-71.0841698,,,
42.30793,-71.11582,,,
42.350756,-71.076001,,,
42.3013797,-71.1280786,,,
42.3293649,-71.0844352,,,
42.2552377,-71.1240018,,,
42.34659,-71.07051,,,
42.28597,-71.12914,,,
N/A,N/A,,,
42.3378988,-71.0746894,,,
42.37445,-71.04028,,,
N/A,N/A,,,
42.355647,-71.062559,,,
42.3009186,-71.0669294,,,
N/A,N/A,,,
42.3525647,-71.1304081,,,
42.3524111,-71.1253295,,,
42.280027,-71.118659,,,
42.32276,-71.10306,,,
42.2371257,-71.1322703,,,
42.34855,-71.09367,,,
42.3113948,-71.0580696,,,
42.3297173,-71.0564708,,,
42.3482376,-71.1343307,,,
42.3524,-71.12881,,,
42.37017,-71.03868,,,
42.29232,-71.12155,,,
42.29957,-71.07367,,,
42.33546,-71.04601,,,
42.336873,-71.0760409,,,
42.35474,-71.05384,,,
42.3260873,-71.0636114,,,
42.28335,-71.0559,,,
N/A,N/A,,,
42.3149,-71.11427,,,
42.29105,-71.06302,,,
42.32657,-71.1005,,,
42.2990735,-71.0580299,,,
42.376005,-71.064725,,,
42.28069,-71.04813,,,
N/A,N/A,,,
N/A,N/A,,,
N/A,N/A,,,
N/A,N/A,,,
42.3469993,-71.0878177,,,
42.28303,-71.05628,,,
42.27152,-71.09401,,,
42.3382142,-71.0502752,,,
42.26287,-71.10831,,,
42.3322762,-71.1000307,,,
N/A,N/A,,,
42.3008061,-71.1151496,,,
42.2928225,-71.0957837,,,
42.3579219,-71.0581418,,,
42.2902286,-71.0628815,,,
42.37102,-71.039437,,,
42.3465791,-71.0753578,,,
N/A,N/A,,,
42.25783,-71.12278,,,
42.3321265,-71.0270285,,,
42.3416326,-71.08698,,,
42.34886,-71.0844,,,
42.3508672,-71.0718845,,,
42.346864,-71.088419,,,
42.35032,-71.13187,,,
42.2864253,-71.1369696,,,
42.3334,-71.10305,,,
42.3502902,-71.1057309,,,
42.3495836,-71.0997856,,,
42.3510572,-71.1071397,,,
42.2714181,-71.0739998,,,
N/A,N/A,,,
42.34233,-71.07514,,,
42.3395897,-71.0517019,,,
42.3650591,-71.0553783,,,
42.3555108,-71.0614635,,,
N/A,N/A,,,
42.34936,-71.10402,,,
42.3519012,-71.0661698,,,
42.35375,-71.05925,,,
42.34523,-71.08713,,,
42.3531166,-71.1313816,,,
42.35177,-71.061,,,
42.3636771,-71.1300384,,,
42.354873,-71.132348,,,
42.34936,-71.10402,,,
42.351888,-71.118709,,,
42.3499631,-71.097914,,,
42.3501788,-71.0606102,,,
42.350867,-71.103634,,,
42.28298,-71.05452,,,
42.3535217,-71.0461291,,,
42.3480951,-71.150232,,,
N/A,N/A,,,
42.3429383,-71.0688908,,,
42.3726,-71.06104,,,
42.3572422,-71.1426009,,,
42.3462194,-71.0430994,,,
42.34895,-71.04899,,,
42.35426,-71.0566,,,
42.350621,-71.059903,,,
42.337071,-71.076601,,,
42.2927809,-71.1217203,,,
42.3614958,-71.0564097,,,
42.340107,-71.091002,,,
42.3399972,-71.0523933,,,
42.36486,-71.06185,,,
42.28693,-71.129707,,,
42.3431544,-71.1017783,,,
N/A,N/A,,,
42.36457,-71.06144,,,
42.35273,-71.07335,,,
42.3495815,-71.0801592,,,
42.35302,-71.13052,,,
42.346771,-71.098711,,,
42.33308,-71.10808,,,
42.3476423,-71.0367795,,,
N/A,N/A,,,
42.36434,-71.05416,,,
N/A,N/A,,,
42.2996994,-71.0860781,,,
42.30548,-71.06761,,,
N/A,N/A,,,
N/A,N/A,,,
42.3130663,-71.0574294,,,
42.3525749,-71.0421479,,,
N/A,N/A,,,
42.3514285,-71.0578603,,,
42.379018,-71.02859,,,
42.33579,-71.03757,,,
42.3530885,-71.1311598,,,
42.33538,-71.03982,,,
42.3422019,-71.0850307,,,
42.30053,-71.112809,,,
42.29163,-71.072,,,
N/A,N/A,,,
42.35068,-71.07036,,,
42.2593587,-71.1588709,,,
42.2861837,-71.130049,,,
42.3475481,-71.0843514,,,
42.3565057,-71.0693563,,,
N/A,N/A,,,
42.3076644,-71.0824059,,,
42.344648,-71.096299,,,
42.3357724,-71.0359362,,,
42.33162,-71.03546,,,
42.33113,-71.04634,,,
42.36405,-71.05399,,,
42.3032076,-71.0849018,,,
42.29618,-71.08075,,,
42.3241602,-71.0739887,,,
42.2986053,-71.0575785,,,
42.3748349,-71.0670085,,,
N/A,N/A,,,
42.3359033,-71.0380547,,,
42.3523612,-71.0615572,,,
42.364374,-71.061546,,,
42.35135,-71.05694,,,
42.2866,-71.13017,,,
42.3287888,-71.0571086,,,
42.3488646,-71.1529189,,,
42.3661,-71.05153,,,
42.32828,-71.0567,,,
N/A,N/A,,,
42.3654,-71.05142,,,
42.3114339,-71.1146617,,,
42.3529022,-71.132981,,,
42.35121,-71.06037,,,
42.37699,-71.03023,,,
42.2993034,-71.1137613,,,
42.35283,-71.0716,,,
42.3525,-71.06416,,,
42.35228,-71.06622,,,
42.291827,-71.122157,,,
42.3573878,-71.1446909,,,
42.36292,-71.05126,,,
42.346519,-71.0953337,,,
42.3608054,-71.0567864,,,
42.34051,-71.052852,,,
42.348681,-71.084102,,,
42.3794736,-71.0632931,,,
42.3392758,-71.0511911,,,
42.32273,-71.10325,,,
42.285907,-71.110345,,,
42.3398031,-71.0527298,,,
42.2997,-71.0444,,,
42.35668,-71.05257,,,
N/A,N/A,,,
42.35769,-71.05302,,,
42.3260556,-71.0631061,,,
42.321683,-71.0921683,,,
42.351467,-71.0602091,,,
N/A,N/A,,,
42.36338,-71.0526,,,
42.33536,-71.08059,,,
42.2683011,-71.1703824,,,
42.318346,-71.0814715,,,
42.3579422,-71.0702074,,,
42.3477702,-71.0796551,,,
42.38617,-71.00765,,,
42.3530884,-71.1311191,,,
42.3323132,-71.0532962,,,
42.3512892,-71.0431969,,,
42.36732,-71.05335,,,
42.3460234,-71.0624609,,,
42.3536583,-71.0582124,,,
42.3056708,-71.1145489,,,
42.36407,-71.05936,,,
42.3438137,-71.1016997,,,
42.3525749,-71.0421479,,,
42.33541,-71.08053,,,
42.36515,-71.05293,,,
N/A,N/A,,,
42.3498,-71.08244,,,
42.3609785,-71.0646682,,,
42.3423407,-71.0705298,,,
42.3583413,-71.057107,,,
42.36328,-71.05525,,,
42.3487647,-71.0780702,,,
N/A,N/A,,,
42.3534376,-71.0590825,,,
42.365,-71.06095,,,
42.28376,-71.05535,,,
42.3644441,-71.0626761,,,
42.3505054,-71.0895783,,,
42.3512702,-71.0637936,,,
42.34259,-71.09723,,,
N/A,N/A,,,
N/A,N/A,,,
42.25459,-71.12019,,,
42.3237265,-71.0680787,,,
42.3753908,-71.0380187,,,
42.3576433,-71.0536396,,,
N/A,N/A,,,
42.35927,-71.05643,,,
42.3040432,-71.0590708,,,
42.3423841,-71.0567472,,,
42.3497204,-71.0700099,,,
42.36312,-71.1333,,,
42.3506806,-71.0773616,,,
42.3531087,-71.0472198,,,
42.353531,-71.062736,,,
42.347065,-71.085643,,,
42.3368424,-71.1515161,,,
42.3492746,-71.0495207,,,
42.3499406,-71.0474108,,,
42.3126378,-71.0574925,,,
N/A,N/A,,,
42.3452921,-71.0746306,,,
42.350722,-71.131411,,,
42.3756406,-71.0393434,,,
42.35991,-71.063085,,,
42.25647,-71.12031,,,
42.3527612,-71.1317906,,,
42.319179,-71.0775497,,,
42.34679,-71.10573,,,
42.35276,-71.13185,,,
42.36407,-71.05331,,,
42.361014,-71.056731,,,
42.286416,-71.137433,,,
42.349586,-71.047643,,,
42.36629,-71.0622,,,
42.370601,-71.038751,,,
42.36147,-71.0568391,,,
42.31533,-71.09854,,,
42.36102,-71.06319,,,
42.36432,-71.05135,,,
42.337071,-71.076601,,,
42.364414,-71.055372,,,
42.357451,-71.0607003,,,
42.340975,-71.146973,,,
42.338556,-71.075908,,,
42.35651,-71.05332,,,
42.351317,-71.131249,,,
42.3597997,-71.0602011,,,
42.3395734,-71.0942022,,,
42.36741,-71.03671,,,
42.3872394,-71.016559,,,
42.3418177,-71.0723637,,,
42.3438,-71.06631,,,
42.351346,-71.064584,,,
42.2864802,-71.1290084,,,
42.3571,-71.06652,,,
42.35013,-71.07956,,,
42.39443,-71.00029,,,
42.344946,-71.10057,,,
42.370207,-71.039361,,,
42.34679,-71.06942,,,
42.3446159,-71.0632575,,,
42.3428193,-71.0565727,,,
42.3501146,-71.0440208,,,
42.354662,-71.0616847,,,
42.3603147,-71.0705706,,,
42.3473122,-71.0944895,,,
42.3494528,-71.0822368,,,
42.3585283,-71.0583635,,,
42.34716,-71.08251,,,
42.34686,-71.08089,,,
42.3507741,-71.058375,,,
42.3632116,-71.0559516,,,
42.3492536,-71.0832822,,,
42.3498323,-71.0705788,,,
42.3488226,-71.0720987,,,
42.37369,-71.038873,,,
42.36117,-71.05678,,,
42.3547152,-71.0438527,,,
42.3531087,-71.0472198,,,
42.3517604,-71.0473618,,,
42.36629,-71.0622,,,
42.36629,-71.0622,,,
