latitude,longitude,,,
42.26667,-71.09563,,,
42.3607181,-71.0564555,,,
42.32265,-71.1016,,,
42.3597709,-71.0546986,,,
42.348559,-71.0722908,,,
42.363612,-71.1300331,,,
42.33388,-71.10344,,,
42.3594172,-71.0511296,,,
42.3519144,-71.0553894,,,
42.3146443,-71.0603221,,,
42.3596555,-71.0559386,,,
42.3507094,-71.0613158,,,
N/A,N/A,,,
42.3672865,-71.0357392,,,
42.3508672,-71.0718845,,,
42.3757024,-71.0404516,,,
42.3457537,-71.0840115,,,
N/A,N/A,,,
42.3486365,-71.0377903,,,
42.2858918,-71.1542642,,,
42.3485374,-71.038733,,,
42.2867,-71.04513,,,
42.3432047,-71.0867492,,,
42.3435078,-71.0837204,,,
42.34716,-71.08251,,,
42.3601998,-71.0547982,,,
42.34565,-71.08728,,,
42.3538,-71.13733,,,
42.354514,-71.056993,,,
42.3616,-71.05706,,,
42.351588,-71.08093,,,
42.33841,-71.10685,,,
42.3474305,-71.0774359,,,
42.36544,-71.05756,,,
42.373035,-71.036208,,,
42.3497509,-71.081078,,,
42.35825,-71.06224,,,
42.3547711,-71.1464761,,,
N/A,N/A,,,
42.3509601,-71.0647751,,,
42.37264,-71.03526,,,
N/A,N/A,,,
42.2823763,-71.0476587,,,
42.35305,-71.13417,,,
N/A,N/A,,,
42.35112,-71.06011,,,
42.2833624,-71.1316693,,,
42.2708913,-71.1719016,,,
42.3223372,-71.1092705,,,
42.3577084,-71.0562809,,,
42.34681,-71.0745,,,
42.3444818,-71.0702704,,,
42.3400193,-71.0677716,,,
42.34464,-71.06991,,,
42.32228,-71.10956,,,
42.3690291,-71.039179,,,
42.2788,-71.11601,,,
42.3573122,-71.0545529,,,
42.27626,-71.13884,,,
N/A,N/A,,,
N/A,N/A,,,
42.3358773,-71.045279,,,
42.344027,-71.077869,,,
N/A,N/A,,,
42.36457,-71.05344,,,
42.36117,-71.05678,,,
42.3609797,-71.0649716,,,
42.3646689,-71.0538306,,,
N/A,N/A,,,
42.36271,-71.0553,,,
42.36461,-71.05261,,,
42.38405,-71.00466,,,
42.36097,-71.066211,,,
N/A,N/A,,,
42.35845,-71.06084,,,
42.33355,-71.10562,,,
42.3340529,-71.0350917,,,
42.3601998,-71.0547982,,,
42.3649942,-71.053068,,,
42.2885034,-71.1346404,,,
42.36564,-71.0527,,,
42.344074,-71.077812,,,
42.37903,-71.03989,,,
42.36488,-71.05315,,,
42.3135306,-71.0568604,,,
42.3397532,-71.0649979,,,
42.2749929,-71.1147797,,,
42.33987,-71.07875,,,
42.35291,-71.13293,,,
42.36405,-71.05368,,,
42.378888,-71.027796,,,
42.25421,-71.1291,,,
42.3548637,-71.0618435,,,
42.351434,-71.063278,,,
42.37273,-71.0392,,,
42.36002,-71.11832,,,
42.36385,-71.05146,,,
42.2782571,-71.137276,,,
N/A,N/A,,,
42.3755733,-71.0388355,,,
42.35813,-71.06179,,,
42.283821,-71.071344,,,
42.3330642,-71.1075716,,,
42.360769,-71.070282,,,
42.37831,-71.03898,,,
42.36185,-71.06661,,,
42.3579751,-71.0547737,,,
42.378974,-71.028672,,,
42.3636274,-71.0612902,,,
42.3512846,-71.0786484,,,
42.3512846,-71.0786484,,,
42.2669675,-71.1205533,,,
42.3469571,-71.0879571,,,
42.3626989,-71.0553097,,,
N/A,N/A,,,
42.34186,-71.08059,,,
42.3571726,-71.0596515,,,
42.33403,-71.05504,,,
42.3653932,-71.0532711,,,
42.349403,-71.155309,,,
42.35891,-71.06259,,,
42.3467794,-71.0761003,,,
N/A,N/A,,,
42.343631,-71.0626793,,,
42.28679,-71.1534,,,
N/A,N/A,,,
42.31979,-71.112,,,
42.27157,-71.07364,,,
42.3738874,-71.0626476,,,
42.373892,-71.0626371,,,
42.27744,-71.17265,,,
42.3332282,-71.0823471,,,
42.2955901,-71.08799,,,
42.35904,-71.05356,,,
42.345268,-71.096381,,,
42.323294,-71.056615,,,
42.3318998,-71.1118157,,,
42.356053,-71.057513,,,
42.32933,-71.06329,,,
N/A,N/A,,,
42.35139,-71.06457,,,
42.35477,-71.05613,,,
42.37986,-71.02689,,,
42.34823,-71.0866,,,
42.3547055,-71.0504127,,,
42.283334,-71.112034,,,
42.36338,-71.05517,,,
42.28062,-71.1348,,,
42.3424064,-71.0567204,,,
42.3370383,-71.048516,,,
42.3406961,-71.1517644,,,
42.28845,-71.13477,,,
42.3480303,-71.0392493,,,
42.3491633,-71.0831865,,,
42.35002,-71.07865,,,
42.3589675,-71.05502,,,
42.3480414,-71.0381418,,,
42.3110835,-71.0700394,,,
42.358225,-71.126256,,,
42.35195,-71.06103,,,
42.3693712,-71.0403227,,,
42.376122,-71.0360494,,,
42.36258,-71.13071,,,
42.3643338,-71.0666691,,,
42.33841,-71.10685,,,
42.31168,-71.05351,,,
N/A,N/A,,,
N/A,N/A,,,
42.3432727,-71.1423917,,,
42.297434,-71.049881,,,
42.333487,-71.105724,,,
42.2897077,-71.0630293,,,
42.2815889,-71.0713187,,,
42.2562264,-71.1242508,,,
42.3453096,-71.0370094,,,
42.36446,-71.05357,,,
42.33253,-71.05187,,,
42.3097015,-71.1045906,,,
42.35582,-71.0604,,,
42.3097015,-71.1045906,,,
42.3628492,-71.0516085,,,
42.34989,-71.08208,,,
42.3524111,-71.1253295,,,
42.3524317,-71.1317111,,,
42.351353,-71.059891,,,
42.3577192,-71.0590705,,,
42.2833909,-71.0914101,,,
42.343109,-71.068616,,,
42.36623,-71.05497,,,
42.3222561,-71.1096408,,,
42.2853955,-71.0646334,,,
42.35064,-71.07645,,,
42.34941,-71.0824,,,
42.3506426,-71.0895885,,,
42.34225,-71.08614,,,
42.3425747,-71.0972793,,,
42.37545,-71.03788,,,
42.3498226,-71.1310382,,,
42.31853,-71.11209,,,
42.38254,-71.0792,,,
42.2852795,-71.1099981,,,
42.2898696,-71.0893176,,,
42.286098,-71.1290184,,,
42.2723683,-71.0938903,,,
42.38222,-71.07906,,,
42.3445691,-71.1006558,,,
N/A,N/A,,,
42.3621085,-71.0659814,,,
42.3628412,-71.0598228,,,
42.2804401,-71.0841391,,,
42.3538214,-71.1372784,,,
42.32937,-71.08446,,,
N/A,N/A,,,
42.3355451,-71.0881885,,,
42.3600383,-71.0562287,,,
42.3569829,-71.0535671,,,
42.3472968,-71.0814575,,,
42.356884,-71.059129,,,
42.3579893,-71.0560026,,,
42.344895,-71.100697,,,
42.3402495,-71.1665322,,,
42.3320451,-71.0737262,,,
42.3369941,-71.0772124,,,
42.3591333,-71.0557381,,,
42.35234,-71.06703,,,
42.29043,-71.07184,,,
42.287192,-71.152571,,,
42.35199,-71.06439,,,
N/A,N/A,,,
N/A,N/A,,,
42.3920347,-71.0132267,,,
N/A,N/A,,,
42.350728,-71.1309701,,,
42.3424064,-71.0567204,,,
42.36329,-71.0547,,,
42.3093946,-71.0820622,,,
42.3519592,-71.0550268,,,
42.34577,-71.08734,,,
42.3519592,-71.0550268,,,
42.360131,-71.0549545,,,
42.35127,-71.04937,,,
42.3537723,-71.0584995,,,
42.33799,-71.10448,,,
42.3515521,-71.060929,,,
42.3601998,-71.0547982,,,
42.35582,-71.0604,,,
42.3400479,-71.0888916,,,
42.3375778,-71.0902106,,,
42.350198,-71.166855,,,
42.34004,-71.10831,,,
42.34691,-71.08802,,,
42.35468,-71.05494,,,
42.34978,-71.08272,,,
42.3575522,-71.0584612,,,
42.3509659,-71.0622419,,,
42.3625175,-71.1382162,,,
42.34884,-71.08449,,,
42.358715,-71.05742,,,
42.3327831,-71.083221,,,
42.3411463,-71.0814904,,,
42.3796265,-71.0269287,,,
42.3712509,-71.0612708,,,
42.3375934,-71.1082792,,,
42.3360492,-71.046876,,,
42.3524,-71.12881,,,
42.3763001,-71.0389595,,,
42.28651,-71.04467,,,
42.3688329,-71.0393279,,,
N/A,N/A,,,
42.3688329,-71.0393279,,,
42.3519592,-71.0550268,,,
42.3523835,-71.1253001,,,
42.3581148,-71.0553173,,,
42.38254,-71.0792,,,
42.3523835,-71.1253001,,,
42.3423015,-71.0673786,,,
42.32169,-71.11063,,,
N/A,N/A,,,
42.3542901,-71.0664198,,,
42.3375934,-71.1082792,,,
42.3223768,-71.1091292,,,
42.3170297,-71.0980112,,,
42.2682,-71.09578,,,
42.3288039,-71.0831696,,,
42.2696218,-71.0932096,,,
42.3484101,-71.0738516,,,
42.35137,-71.04881,,,
42.35426,-71.0566,,,
42.355123,-71.134062,,,
42.28922,-71.07283,,,
42.375809,-71.0389,,,
42.359276,-71.062359,,,
42.35049,-71.168372,,,
42.33841,-71.10685,,,
42.30074,-71.05978,,,
42.3013797,-71.1280786,,,
42.35453,-71.05363,,,
42.368982,-71.039212,,,
42.3581087,-71.0587001,,,
N/A,N/A,,,
42.338351,-71.074821,,,
42.3563251,-71.0619418,,,
42.3437275,-71.0895816,,,
42.375406,-71.0404851,,,
42.3399816,-71.0492405,,,
42.32271,-71.10341,,,
42.35093,-71.06158,,,
42.38589,-71.00835,,,
42.31931,-71.07795,,,
42.35292,-71.13306,,,
42.351269,-71.060789,,,
42.2748012,-71.139871,,,
42.3313735,-71.0957787,,,
42.3629165,-71.0641647,,,
42.27646,-71.16677,,,
42.37326,-71.03884,,,
42.34094,-71.08811,,,
42.34889,-71.15328,,,
N/A,N/A,,,
42.3576,-71.05393,,,
42.35787,-71.05337,,,
42.35075,-71.13098,,,
42.3561357,-71.0540683,,,
42.27083,-71.17264,,,
42.25864,-71.16071,,,
42.34056,-71.0821,,,
42.3758705,-71.065379,,,
42.3425749,-71.0973199,,,
42.3631977,-71.0687715,,,
42.3672375,-71.0363509,,,
42.343135,-71.098841,,,
42.2522273,-71.1181614,,,
42.359648,-71.055955,,,
42.3328551,-71.051318,,,
42.3561,-71.05695,,,
42.3147919,-71.0566113,,,
42.350415,-71.038224,,,
42.3354,-71.03839,,,
42.3430748,-71.0990294,,,
42.3643338,-71.0666691,,,
42.3487024,-71.1589497,,,
42.331862,-71.096356,,,
42.3513843,-71.0623167,,,
42.3577235,-71.0578729,,,
42.37218,-71.0364,,,
42.29402,-71.13681,,,
42.3402435,-71.1665017,,,
42.365007,-71.057184,,,
42.35394,-71.06372,,,
42.37751,-71.0667,,,
42.32143,-71.11091,,,
42.3104447,-71.1151803,,,
42.353869,-71.13572,,,
42.3472968,-71.0814575,,,
42.3222798,-71.1075382,,,
42.35145,-71.06456,,,
42.2964342,-71.1568087,,,
42.345715,-71.08731,,,
42.3609638,-71.068039,,,
42.2733988,-71.0679489,,,
42.38014,-71.02729,,,
N/A,N/A,,,
42.31579,-71.09794,,,
42.29298,-71.07162,,,
42.355123,-71.134062,,,
42.2828,-71.1131,,,
42.3364202,-71.1495739,,,
42.35862,-71.1573,,,
42.371833,-71.036223,,,
42.30884,-71.10539,,,
N/A,N/A,,,
42.3525646,-71.1303711,,,
42.3533306,-71.0526073,,,
N/A,N/A,,,
N/A,N/A,,,
42.29712,-71.06048,,,
42.3529867,-71.1336687,,,
42.35031,-71.079,,,
42.3489598,-71.1535981,,,
42.341274,-71.087336,,,
42.31545,-71.09841,,,
42.3622571,-71.1408894,,,
42.3527614,-71.1318498,,,
42.28641,-71.13043,,,
N/A,N/A,,,
N/A,N/A,,,
42.34935,-71.0826,,,
42.2672453,-71.0943048,,,
42.36611,-71.05943,,,
42.35164,-71.06159,,,
42.34544,-71.07244,,,
42.34209,-71.07029,,,
42.3203474,-71.0821655,,,
42.275785,-71.114144,,,
42.2644024,-71.1678203,,,
42.2865,-71.04383,,,
42.344071,-71.1432084,,,
42.35352,-71.13797,,,
42.33781,-71.02735,,,
42.30114,-71.05975,,,
42.28285,-71.05562,,,
42.35071,-71.05826,,,
42.252873,-71.124529,,,
42.3491548,-71.0623071,,,
42.38687,-71.00687,,,
42.3099963,-71.1155176,,,
42.27049,-71.09321,,,
42.37874,-71.02813,,,
42.33041,-71.0943,,,
42.3471636,-71.0990812,,,
42.3495739,-71.1479791,,,
42.346919,-71.0341579,,,
42.3508817,-71.1275916,,,
42.3542833,-71.0586935,,,
42.35672,-71.05226,,,
42.35693,-71.05306,,,
42.283334,-71.112034,,,
42.35303,-71.1339,,,
42.34965,-71.08001,,,
42.3536791,-71.1356699,,,
42.2823231,-71.0551091,,,
42.37871,-71.02818,,,
42.3499798,-71.1644281,,,
42.27986,-71.15831,,,
42.2964342,-71.1568087,,,
42.32487,-71.07551,,,
42.3870082,-71.0073512,,,
42.3082114,-71.0586977,,,
42.35701,-71.05761,,,
42.3511128,-71.0627967,,,
42.3517718,-71.0574886,,,
N/A,N/A,,,
42.35953,-71.06344,,,
42.34112,-71.07063,,,
42.359648,-71.055955,,,
42.33983,-71.05188,,,
42.28332,-71.13172,,,
42.33544,-71.07473,,,
42.3772915,-71.0389777,,,
42.379462,-71.027893,,,
42.34012,-71.05676,,,
42.3363,-71.04743,,,
42.3523946,-71.1287184,,,
42.2399811,-71.1414382,,,
42.3317484,-71.1117621,,,
42.34896,-71.15375,,,
42.38599,-71.00526,,,
42.323016,-71.103877,,,
42.323016,-71.103877,,,
42.3472779,-71.0754514,,,
42.3519592,-71.0550268,,,
42.3513843,-71.0623167,,,
42.34145,-71.15433,,,
42.30517,-71.06811,,,
N/A,N/A,,,
42.3534924,-71.0596692,,,
42.3156826,-71.06599,,,
42.371665,-71.042087,,,
42.3828618,-71.0398,,,
42.265116,-71.0994711,,,
42.3472779,-71.0754514,,,
42.3120278,-71.1139493,,,
N/A,N/A,,,
42.3609854,-71.0664812,,,
N/A,N/A,,,
42.351561,-71.073022,,,
N/A,N/A,,,
42.34716,-71.08251,,,
42.3408892,-71.081744,,,
42.35154,-71.06073,,,
42.35468,-71.13543,,,
42.36274,-71.07014,,,
42.3508672,-71.0718845,,,
42.3647125,-71.0619318,,,
42.35302,-71.13052,,,
42.30215,-71.05997,,,
42.25787,-71.1608,,,
42.35359,-71.13892,,,
42.3521034,-71.1320386,,,
42.28559,-71.11089,,,
42.350379,-71.165211,,,
42.3352748,-71.0455903,,,
42.348545,-71.077314,,,
42.3606281,-71.0566475,,,
42.284619,-71.0457616,,,
N/A,N/A,,,
42.3212977,-71.0720406,,,
42.3597816,-71.0546969,,,
42.348624,-71.075972,,,
42.2800143,-71.1581916,,,
42.339039,-71.1064192,,,
42.3552826,-71.0568423,,,
42.3426393,-71.0746729,,,
42.35302,-71.13052,,,
N/A,N/A,,,
42.3519592,-71.0550268,,,
42.3392748,-71.0799899,,,
42.3439097,-71.0873682,,,
N/A,N/A,,,
42.3593697,-71.0591842,,,
42.34811,-71.08715,,,
42.33225,-71.09994,,,
42.2850213,-71.1186585,,,
42.3519592,-71.0550268,,,
42.3492,-71.16295,,,
42.2556763,-71.1238699,,,
42.253002,-71.1251937,,,
42.377577,-71.06678,,,
42.2853857,-71.1558417,,,
42.3432,-71.08666,,,
42.38126,-71.06301,,,
42.3185324,-71.1120894,,,
42.2950938,-71.0723398,,,
42.3199707,-71.0617998,,,
42.32274,-71.10644,,,
42.35452,-71.13228,,,
42.3202202,-71.06246,,,
42.3359268,-71.1067475,,,
42.35468,-71.05494,,,
42.3555915,-71.061091,,,
42.3479115,-71.0826219,,,
42.3639985,-71.0505785,,,
42.35936,-71.15076,,,
42.3563262,-71.0518761,,,
42.33799,-71.10448,,,
42.3487,-71.15954,,,
42.3531232,-71.057423,,,
42.3362675,-71.150135,,,
42.35693,-71.05399,,,
42.33137,-71.03545,,,
42.2724123,-71.0683399,,,
42.2855289,-71.090709,,,
42.3578773,-71.0706145,,,
42.3155412,-71.0990772,,,
42.3044331,-71.0796029,,,
42.3505556,-71.0628608,,,
42.3581273,-71.0581612,,,
42.3515003,-71.0666406,,,
42.34145,-71.15433,,,
42.3115156,-71.0538207,,,
42.3384032,-71.0669392,,,
42.2675726,-71.1198853,,,
42.3591479,-71.0595041,,,
42.3547,-71.06024,,,
42.32831,-71.08306,,,
42.33841,-71.10685,,,
42.35651,-71.05332,,,
42.35902,-71.0549,,,
42.35362,-71.05824,,,
42.3349796,-71.0335389,,,
42.31281,-71.0574,,,
42.3412475,-71.1465041,,,
42.2378803,-71.1321308,,,
42.3489309,-71.1530989,,,
42.2874544,-71.1502499,,,
42.3378,-71.10908,,,
42.28521,-71.09331,,,
42.352212,-71.0623916,,,
42.28377,-71.09129,,,
42.3224721,-71.1085782,,,
42.3430206,-71.0992295,,,
42.35525,-71.05844,,,
42.3433084,-71.0649447,,,
42.35582,-71.0604,,,
42.3347231,-71.0734886,,,
42.387,-71.0072,,,
42.35449,-71.05422,,,
42.3566577,-71.0565124,,,
42.35116,-71.05667,,,
42.3577063,-71.0629,,,
42.3500214,-71.0559413,,,
42.33666,-71.08563,,,
42.29298,-71.07162,,,
42.3424472,-71.0559659,,,
42.350431,-71.1686209,,,
42.31308,-71.1139,,,
42.27626,-71.13884,,,
42.2578695,-71.1232104,,,
42.2950671,-71.0875388,,,
42.34929,-71.15484,,,
42.30715,-71.08214,,,
42.379336,-71.02807,,,
42.28441,-71.16955,,,
42.37009,-71.03921,,,
42.293937,-71.13618,,,
42.32103,-71.06171,,,
42.34682,-71.0886,,,
42.3300509,-71.0565531,,,
42.296407,-71.157202,,,
42.3530141,-71.1336315,,,
42.25682,-71.12411,,,
42.3754581,-71.0387566,,,
42.33208,-71.07102,,,
42.3388366,-71.0132344,,,
42.2946926,-71.0716796,,,
42.3291401,-71.0850682,,,
42.3128648,-71.1144241,,,
42.35933,-71.05745,,,
42.3164327,-71.0661715,,,
42.3333519,-71.1044205,,,
42.351221,-71.16835,,,
42.3288389,-71.0837,,,
42.3544416,-71.1322623,,,
42.33198,-71.09681,,,
42.3515541,-71.1318901,,,
42.37549,-71.03179,,,
42.281631,-71.133554,,,
42.3339774,-71.1037409,,,
42.3352,-71.04583,,,
42.3154324,-71.0662607,,,
42.349958,-71.1304788,,,
42.3524111,-71.1253295,,,
42.35998,-71.071,,,
42.35526,-71.05802,,,
42.30877,-71.05782,,,
42.349958,-71.1304788,,,
42.36354,-71.05439,,,
42.34678,-71.07061,,,
42.32969,-71.05287,,,
42.2878183,-71.1263991,,,
42.278849,-71.119395,,,
42.3713149,-71.0611325,,,
N/A,N/A,,,
42.3641969,-71.0595212,,,
42.38557,-71.01084,,,
42.34882,-71.08456,,,
42.3112578,-71.0581112,,,
42.31506,-71.09877,,,
42.31935,-71.11154,,,
42.34682,-71.0886,,,
N/A,N/A,,,
42.3551353,-71.0591968,,,
42.29413,-71.13674,,,
42.2864228,-71.1539402,,,
42.2948099,-71.0483386,,,
42.35582,-71.0604,,,
42.2835961,-71.1125142,,,
42.3535117,-71.0567284,,,
42.38249,-71.03909,,,
42.3601998,-71.0547982,,,
42.31547,-71.06127,,,
42.3752642,-71.0544851,,,
42.35291,-71.13293,,,
42.36888,-71.039276,,,
42.3736456,-71.0516994,,,
42.352051,-71.0575851,,,
42.3222256,-71.1097004,,,
42.29912,-71.06032,,,
42.318869,-71.056915,,,
42.3393532,-71.0361291,,,
42.29556,-71.1161,,,
42.3528462,-71.1326188,,,
42.35452,-71.13228,,,
42.283374,-71.05554,,,
42.306542,-71.0664103,,,
42.351662,-71.0609699,,,
42.27545,-71.13894,,,
42.3592226,-71.0553236,,,
N/A,N/A,,,
42.3474706,-71.0625457,,,
42.2845,-71.12559,,,
42.3493179,-71.1540512,,,
42.3013607,-71.0677396,,,
42.2879077,-71.1269975,,,
42.2858506,-71.1283419,,,
42.3540655,-71.0582268,,,
42.338233,-71.0373394,,,
42.3601635,-71.056695,,,
42.3523835,-71.1253001,,,
42.35819,-71.05486,,,
42.2868471,-71.1273607,,,
42.3543267,-71.1322217,,,
42.32153,-71.05659,,,
42.34962,-71.10644,,,
42.3525923,-71.1304708,,,
42.35074,-71.06023,,,
42.37348,-71.03925,,,
42.3088659,-71.0585169,,,
42.3537675,-71.1375784,,,
42.3290799,-71.0835894,,,
42.3642654,-71.0543768,,,
42.341222,-71.087464,,,
42.33676,-71.08545,,,
42.2684,-71.09422,,,
42.3368661,-71.1515527,,,
42.35582,-71.0604,,,
42.360769,-71.070282,,,
42.3514293,-71.0626982,,,
42.3526613,-71.1218371,,,
42.3511146,-71.0755514,,,
42.29712,-71.06048,,,
42.285,-71.06484,,,
42.35141,-71.06013,,,
42.293705,-71.048104,,,
42.28549,-71.091346,,,
42.28383,-71.04613,,,
42.3558308,-71.0604008,,,
N/A,N/A,,,
42.3642,-71.05382,,,
42.336497,-71.149281,,,
42.3861669,-71.0095306,,,
42.358135,-71.053059,,,
42.3127319,-71.0574132,,,
42.3052,-71.05917,,,
42.3419328,-71.0865009,,,
42.2958509,-71.1157398,,,
42.35582,-71.0604,,,
42.37654,-71.065421,,,
42.37014,-71.03916,,,
42.308431,-71.0580311,,,
42.3643071,-71.0596314,,,
42.2723828,-71.0677896,,,
42.3609556,-71.0658598,,,
42.3517174,-71.13146,,,
42.3586503,-71.1548881,,,
42.3123645,-71.1139684,,,
N/A,N/A,,,
42.3464,-71.09903,,,
42.25246,-71.11896,,,
42.3545701,-71.0536798,,,
42.2619,-71.15742,,,
42.3580605,-71.0550797,,,
42.3512263,-71.1684613,,,
42.3293649,-71.0844352,,,
42.3145933,-71.1038156,,,
42.2852135,-71.0646383,,,
42.3509087,-71.1274397,,,
42.35098,-71.06046,,,
42.3524111,-71.1253295,,,
42.3448507,-71.0819588,,,
42.3018637,-71.1085504,,,
42.352524,-71.131742,,,
42.3489648,-71.1541938,,,
42.373853,-71.038885,,,
42.30224,-71.06,,,
42.3363037,-71.0352601,,,
42.350823,-71.0754791,,,
42.35225,-71.132078,,,
42.3557,-71.14817,,,
42.36602,-71.05296,,,
42.36211,-71.06174,,,
42.35843,-71.0545,,,
42.309756,-71.083018,,,
42.2871591,-71.0786207,,,
42.3529869,-71.1337205,,,
42.3651697,-71.0555995,,,
42.35149,-71.06052,,,
42.35922,-71.06557,,,
42.3478002,-71.0629092,,,
42.3410722,-71.0540111,,,
42.2587844,-71.1177414,,,
42.357616,-71.058386,,,
42.2836,-71.05074,,,
42.2775268,-71.0937612,,,
42.3846,-71.00029,,,
42.2998539,-71.0860439,,,
42.29878,-71.06296,,,
42.33941,-71.07974,,,
42.3337391,-71.1052909,,,
42.3515521,-71.060929,,,
42.3568861,-71.0599391,,,
42.356,-71.06214,,,
42.34429,-71.1430407,,,
42.3430206,-71.0992295,,,
42.3518,-71.05988,,,
42.34956,-71.10558,,,
42.32277,-71.10204,,,
42.3600383,-71.0562287,,,
42.26187,-71.15741,,,
42.2907,-71.06272,,,
42.3095918,-71.0822387,,,
42.33152,-71.07035,,,
42.35546,-71.06169,,,
42.2724119,-71.068218,,,
42.35117,-71.06197,,,
42.3217908,-71.0569801,,,
N/A,N/A,,,
42.3436951,-71.0658413,,,
42.33576,-71.05609,,,
42.32087,-71.06091,,,
42.3643296,-71.0629181,,,
42.3546307,-71.150489,,,
42.3001625,-71.1131131,,,
N/A,N/A,,,
42.30583,-71.10785,,,
42.3610031,-71.063928,,,
42.27984,-71.0926,,,
42.34662,-71.08903,,,
42.34195,-71.07587,,,
42.3497843,-71.101644,,,
42.3558706,-71.148916,,,
42.33441,-71.07612,,,
42.35129,-71.06105,,,
42.35489,-71.14476,,,
42.3643621,-71.0596681,,,
42.35075,-71.13098,,,
42.3565503,-71.0693408,,,
42.31175,-71.08108,,,
42.3719668,-71.0388179,,,
42.35157,-71.06502,,,
42.3562052,-71.0609407,,,
42.3664938,-71.1201527,,,
N/A,N/A,,,
42.3351684,-71.0889057,,,
42.3651741,-71.1222271,,,
42.34123,-71.08857,,,
42.32199,-71.10926,,,
42.3410912,-71.146839,,,
42.34711,-71.1044,,,
42.34753,-71.10282,,,
42.34707,-71.10455,,,
42.347621,-71.102269,,,
42.34751,-71.1029,,,
42.3475688,-71.1026649,,,
42.34741,-71.10363,,,
42.3475596,-71.1027373,,,
42.34731,-71.10369,,,
42.34713,-71.10432,,,
42.34747,-71.10305,,,
42.34704,-71.10463,,,
42.3754737,-71.0662884,,,
42.3442627,-71.1430704,,,
42.33818,-71.10648,,,